run,scenario,group,cumulative_utility,mean_utility,mean_quality_true,mean_quality_surface,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
76,baseline,Blind,-22680.0,-113.4,0.3189166666666669,0.3995000000000002,218,0.33,0.5323673587081892,0.3194204152249135,0.0833333333333335,7,4,0.15,999,0.0
77,baseline,MOO-cap,-320.0,-1.6,0.7849999999999997,0.7534999999999994,65,0.71,0.7412572254335259,0.44475433526011554,0.07709244971424122,999,999,0.0,999,0.0
77,baseline,Blind,-24800.0,-124.0,0.3348333333333333,0.4089999999999999,207,0.29,0.5335982658959537,0.32015895953757223,0.0833333333333335,8,17,0.1,999,0.0
78,baseline,MOO-cap,-2140.0,-10.7,0.7761666666666664,0.7557499999999999,74,0.675,0.7392241379310345,0.4435344827586207,0.07663664609071344,999,999,0.0,999,0.0
78,baseline,Blind,-25100.0,-125.5,0.35191666666666693,0.40416666666666656,213,0.285,0.5357758620689654,0.32146551724137923,0.0833333333333335,8,0,0.15,999,0.0
79,baseline,MOO-cap,-2780.0,-13.9,0.7342499999999998,0.7211666666666666,75,0.675,0.6995164126611957,0.4197098475967174,0.07229752211851519,999,999,0.0,999,0.0
79,baseline,Blind,-22080.0,-110.4,0.3758333333333335,0.39708333333333345,203,0.34,0.5339243845252051,0.32035463071512305,0.0833333333333335,30,0,0.0,999,0.0
80,baseline,MOO-cap,3460.0,17.3,0.8070833333333333,0.7610833333333332,51,0.765,0.7440927654609102,0.4464556592765461,0.07656823203591007,999,999,0.0,999,0.0
80,baseline,Blind,-21940.0,-109.7,0.35675000000000023,0.4030833333333335,195,0.345,0.5188885647607935,0.31133313885647607,0.0833333333333335,1,11,0.2,999,0.0
81,baseline,MOO-cap,-4060.0,-20.3,0.7804166666666664,0.7489166666666662,86,0.635,0.7065185830429732,0.42391114982578393,0.07190596653670363,999,999,0.0,999,0.9146741494633208
81,baseline,Blind,-24680.0,-123.4,0.3568333333333334,0.4035,214,0.29,0.5158972125435539,0.30953832752613236,0.0833333333333335,4,2,0.3,999,0.0
82,baseline,MOO-cap,1140.0,5.7,0.7683333333333331,0.7446666666666664,61,0.735,0.7246936989498249,0.43481621936989495,0.07603753539531494,999,999,0.0,999,0.0
82,baseline,Blind,-21940.0,-109.7,0.3621666666666669,0.3981666666666667,196,0.345,0.5200554259043173,0.31203325554259037,0.0833333333333335,8,15,0.1,999,0.0
83,baseline,MOO-cap,-9160.0,-45.8,0.706583333333333,0.6926666666666665,105,0.56,0.6920695754716981,0.4152417452830189,0.06958268511520009,999,999,0.0,999,0.8948438518297936
83,baseline,Blind,-23240.0,-116.2,0.35625000000000007,0.38749999999999984,194,0.32,0.49867334905660377,0.29920400943396225,0.0833333333333335,2,27,0.15,999,0.0
84,baseline,MOO-cap,1340.0,6.7,0.8014166666666663,0.7439166666666662,62,0.735,0.7346864009378664,0.4408118405627198,0.07600875532281684,999,999,0.0,999,0.0
84,baseline,Blind,-20600.0,-103.0,0.37575000000000025,0.38800000000000007,178,0.37,0.50271101992966,0.301626611957796,0.0833333333333335,19,3,0.05,999,0.0
85,baseline,MOO-cap,5900.0,29.5,0.8271666666666665,0.757833333333333,39,0.815,0.7453143021914648,0.4471885813148789,0.07822870067227189,999,999,0.0,999,0.0
85,baseline,Blind,-24800.0,-124.0,0.35450000000000026,0.39900000000000024,206,0.29,0.5636534025374855,0.3381920415224913,0.0833333333333335,2,18,0.1,999,0.0
86,baseline,MOO-cap,380.0,1.9,0.8026666666666666,0.7293333333333331,62,0.715,0.7463404133180254,0.4478042479908152,0.07824347547319807,999,999,0.0,999,0.0
86,baseline,Blind,-26140.0,-130.7,0.3505833333333335,0.4210833333333334,228,0.265,0.5402554535017221,0.32415327210103323,0.0833333333333335,3,28,0.15,999,0.0
87,baseline,MOO-cap,1900.0,9.5,0.7965833333333332,0.8001666666666664,57,0.745,0.7352983777520279,0.4411790266512167,0.07737858351668585,999,999,0.0,999,0.0
87,baseline,Blind,-24620.0,-123.1,0.32500000000000007,0.3803333333333337,214,0.295,0.5061558516801854,0.3036935110081112,0.0833333333333335,5,6,0.25,999,0.0
88,baseline,MOO-cap,-1340.0,-6.7,0.7221666666666664,0.7258333333333334,69,0.705,0.7788348946135832,0.46730093676814993,0.07508537269867742,999,999,0.0,999,0.0
88,baseline,Blind,-22760.0,-113.8,0.3275833333333334,0.4049999999999999,201,0.33,0.48609484777517564,0.29165690866510535,0.0833333333333335,5,6,0.2,999,0.0
89,baseline,MOO-cap,1220.0,6.1,0.787083333333333,0.7714166666666664,63,0.735,0.7410916289592759,0.44465497737556553,0.07663337101766401,999,999,0.0,999,0.0
89,baseline,Blind,-25800.0,-129.0,0.3699166666666667,0.4339166666666668,229,0.27,0.5510463800904977,0.3306278280542986,0.0833333333333335,0,11,0.1,999,0.0
90,baseline,MOO-cap,260.0,1.3,0.7759166666666668,0.7361666666666664,65,0.715,0.6545588235294117,0.392735294117647,0.0718334290747874,2,999,1.3,999,0.0
90,baseline,Blind,-21720.0,-108.6,0.3477500000000001,0.38666666666666694,195,0.35,0.5116176470588236,0.30697058823529416,0.0833333333333335,0,0,0.2,999,0.0
91,baseline,MOO-cap,-1180.0,-5.9,0.7641666666666667,0.7317499999999996,71,0.695,0.720987297921478,0.43259237875288675,0.07119154611759879,5,999,0.05,999,0.0
91,baseline,Blind,-24140.0,-120.7,0.3245,0.41666666666666674,212,0.305,0.5246824480369514,0.3148094688221708,0.0833333333333335,1,8,0.25,999,0.0
92,baseline,MOO-cap,-720.0,-3.6,0.7984166666666664,0.7738333333333334,73,0.69,0.744212962962963,0.4465277777777778,0.0761229197975234,999,999,0.0,999,0.0
92,baseline,Blind,-21820.0,-109.1,0.38050000000000017,0.42241666666666666,201,0.345,0.5484664351851851,0.32907986111111104,0.0833333333333335,5,10,0.05,999,0.0
93,baseline,MOO-cap,-2520.0,-12.6,0.7782499999999994,0.7893333333333331,73,0.67,0.7254930394431554,0.4352958236658932,0.07689382122856236,999,999,0.0,999,0.0
93,baseline,Blind,-22240.0,-111.2,0.3371666666666668,0.3964166666666666,202,0.34,0.5056554524361949,0.30339327146171696,0.0833333333333335,6,9,0.15,999,0.0
94,baseline,MOO-cap,2240.0,11.2,0.8144166666666669,0.7583333333333327,57,0.75,0.7431686046511627,0.45090116279069764,0.07822147102245766,999,999,0.0,999,0.0
94,baseline,Blind,-23840.0,-119.2,0.33908333333333346,0.37666666666666687,211,0.31,0.4943313953488373,0.29659883720930236,0.0833333333333335,2,0,0.15,999,0.0
95,baseline,MOO-cap,3940.0,19.7,0.7940833333333335,0.7613333333333331,51,0.785,0.7387895662368114,0.4432737397420868,0.07575787596808582,999,999,0.0,999,0.9364663558706854
95,baseline,Blind,-25280.0,-126.4,0.34900000000000037,0.40008333333333357,215,0.28,0.5362690504103165,0.32176143024618986,0.0833333333333335,2,11,0.15,999,0.0
96,baseline,MOO-cap,-20.0,-0.1,0.782083333333333,0.7714166666666664,65,0.715,0.741747990815155,0.44504879448909296,0.07793195056188335,999,999,0.0,999,0.0
96,baseline,Blind,-23940.0,-119.7,0.33750000000000013,0.39391666666666675,215,0.305,0.5411165327210103,0.3246699196326062,0.0833333333333335,0,14,0.25,999,0.0
97,baseline,MOO-cap,400.0,2.0,0.7899166666666665,0.7699166666666665,67,0.72,0.740223059096176,0.44413383545770563,0.07646422080479665,999,999,0.0,999,0.0
97,baseline,Blind,-23800.0,-119.0,0.35450000000000015,0.3779166666666666,205,0.31,0.5255648899188876,0.31533893395133256,0.0833333333333335,0,20,0.3,999,0.0
98,baseline,MOO-cap,1100.0,5.5,0.816583333333333,0.7657499999999999,57,0.725,0.7420197740112995,0.4452118644067797,0.07823559720043677,999,999,0.0,999,0.0
98,baseline,Blind,-25660.0,-128.3,0.3374166666666667,0.3967499999999999,223,0.275,0.5367937853107345,0.3220762711864407,0.0833333333333335,1,1,0.2,999,0.0
99,baseline,MOO-cap,1320.0,6.6,0.8040833333333332,0.7788333333333332,61,0.73,0.739571178529755,0.44874270711785297,0.07729048014922327,999,999,0.0,999,0.0
99,baseline,Blind,-24580.0,-122.9,0.34291666666666676,0.4118333333333338,207,0.295,0.5139294049008167,0.30835764294049,0.0833333333333335,12,4,0.05,999,0.0
100,baseline,MOO-cap,1440.0,7.2,0.7845833333333332,0.7254166666666663,57,0.74,0.7337269585253456,0.44023617511520735,0.0740556972053419,999,999,0.0,999,0.0
100,baseline,Blind,-24400.0,-122.0,0.354166666666667,0.40299999999999975,209,0.3,0.5446428571428572,0.3267857142857143,0.0833333333333335,19,0,0.05,999,0.0
